"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"126","Rhus","Rhus trilobata","leaf phosphorus content per leaf dry mass","1.37207","mg.g-1",NA,23.0413,-99.3079,2060,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas","Reserva de La Biosfera El Cielo. Ca. 6 km along footpath to N of road from La Gloria to Joya Manantiales.","public",3255587
"127","Rhus","Rhus virens","leaf nitrogen content per leaf dry mass","12.1","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",23.5785,-99.7147,2260,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas","On broad flat ridge ca. 200 m to E of road from Ejido La Pena to Joya de la Pena cabins.","public",3258880
"128","Rhus","Rhus trilobata","leaf nitrogen content per leaf dry mass","24.7","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",23.0413,-99.3079,2060,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas","Reserva de La Biosfera El Cielo. Ca. 6 km along footpath to N of road from La Gloria to Joya Manantiales.","public",4254935
"129","Rhus","Rhus chondroloma","leaf nitrogen content per leaf area","0.0039425388","kg.m-2",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299419
"130","Rhus","Rhus chondroloma","leaf stomatal conductance for H2O per leaf area","193.855532","mol.H2O.m-2.s-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299420
"131","Rhus","Rhus ovata","leaf photosynthetic rate per leaf area","4.964","Âµmol.m-2.s-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299421
"132","Rhus","Rhus chondroloma","leaf photosynthetic rate per leaf area","12.165386","Âµmol.m-2.s-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299422
"133","Rhus","Rhus chondroloma","leaf nitrogen content per leaf dry mass","12.9969734","mg.g-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299423
"134","Rhus","Rhus chondroloma","leaf area per leaf dry mass","3.2966","m2.kg-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299424
"135","Rhus","Rhus chondroloma","leaf photosynthetic rate per leaf dry mass","0.0401044116","Âµmol.g-1.s-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299425
"136","Rhus","Rhus chondroloma","leaf carbon content per leaf nitrogen content","10.906",NA,NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299426
"137","Rhus","Rhus diversiloba","leaf nitrogen content per leaf dry mass","19.78","mg.g-1",NA,37.4,-122.25,150,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4299427
"138","Rhus","Rhus diversiloba","leaf stomatal conductance for H2O per leaf area","213.157197","mol.H2O.m-2.s-1",NA,37.4,-122.25,150,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4299428
"139","Rhus","Rhus diversiloba","leaf nitrogen content per leaf area","0.00158583","kg.m-2",NA,37.4,-122.25,150,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4299429
"140","Rhus","Rhus diversiloba","leaf phosphorus content per leaf area","0.15797","g.m-2",NA,37.4,-122.25,150,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4299430
"141","Rhus","Rhus diversiloba","leaf phosphorus content per leaf dry mass","1.98417","mg.g-1",NA,37.4,-122.25,150,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4299431
"142","Rhus","Rhus diversiloba","leaf area per leaf dry mass","12.5602996","m2.kg-1",NA,37.4,-122.25,150,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4299432
"143","Rhus","Rhus glabra","leaf photosynthetic rate per leaf area","15.13375","Âµmol.m-2.s-1",NA,39.2,-96.58,325,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Kansas",NA,"public",4299433
"144","Rhus","Rhus diversiloba","leaf photosynthetic rate per leaf area","13.1522483","Âµmol.m-2.s-1",NA,37.4,-122.25,150,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4299434
"145","Rhus","Rhus ovata","leaf area per leaf dry mass","3.13953791","m2.kg-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299435
"146","Rhus","Rhus diversiloba","leaf photosynthetic rate per leaf dry mass","0.16519618","Âµmol.g-1.s-1",NA,37.4,-122.25,150,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4299436
"147","Rhus","Rhus diversiloba","leaf carbon content per leaf nitrogen content","10.905",NA,NA,37.4,-122.25,150,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4299437
"148","Rhus","Rhus glabra","leaf stomatal conductance for H2O per leaf area","486.858333","mol.H2O.m-2.s-1",NA,39.2,-96.58,325,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Kansas",NA,"public",4299438
"149","Rhus","Rhus glabra","leaf carbon content per leaf nitrogen content","10.414",NA,NA,39.2,-96.58,325,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Kansas",NA,"public",4299439
"150","Rhus","Rhus ovata","leaf photosynthetic rate per leaf dry mass","0.0155846662","Âµmol.g-1.s-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299440
"151","Rhus","Rhus ovata","leaf carbon content per leaf nitrogen content","10.906",NA,NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299441
"152","Rhus","Rhus ovata","leaf stomatal conductance for H2O per leaf area","111.093333","mol.H2O.m-2.s-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299442
"153","Rhus","Rhus ovata","leaf nitrogen content per leaf area","0.00323035248","kg.m-2",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299443
"154","Rhus","Rhus ovata","leaf nitrogen content per leaf dry mass","10.1418141","mg.g-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299444
"155","Rhus","Rhus sandwicensis","leaf stomatal conductance for H2O per leaf area","422","mol.H2O.m-2.s-1",NA,19.475,-155.608,2000,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Hawaii",NA,"public",4299445
"156","Rhus","Rhus sandwicensis","leaf nitrogen content per leaf area","0.00067466628","kg.m-2",NA,19.475,-155.608,2000,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Hawaii",NA,"public",4299446
"157","Rhus","Rhus sandwicensis","leaf nitrogen content per leaf dry mass","14","mg.g-1",NA,19.475,-155.608,2000,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Hawaii",NA,"public",4299447
"158","Rhus","Rhus sandwicensis","leaf phosphorus content per leaf area","0.03855","g.m-2",NA,19.475,-155.608,2000,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Hawaii",NA,"public",4299448
"159","Rhus","Rhus sandwicensis","leaf phosphorus content per leaf dry mass","0.8","mg.g-1",NA,19.475,-155.608,2000,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Hawaii",NA,"public",4299449
"160","Rhus","Rhus sandwicensis","leaf area per leaf dry mass","20.751","m2.kg-1",NA,19.475,-155.608,2000,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Hawaii",NA,"public",4299450
"161","Rhus","Rhus sandwicensis","leaf photosynthetic rate per leaf area","16.45","Âµmol.m-2.s-1",NA,19.475,-155.608,2000,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Hawaii",NA,"public",4299451
"162","Rhus","Rhus sandwicensis","leaf photosynthetic rate per leaf dry mass","0.34135395","Âµmol.g-1.s-1",NA,19.475,-155.608,2000,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Hawaii",NA,"public",4299452
"163","Rhus","Rhus sandwicensis","leaf carbon content per leaf nitrogen content","12.122",NA,NA,19.475,-155.608,2000,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Hawaii",NA,"public",4299453
"164","Rhus","Rhus standleyi","leaf stomatal conductance for H2O per leaf area","166.964742","mol.H2O.m-2.s-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299454
"165","Rhus","Rhus standleyi","leaf nitrogen content per leaf area","0.00277975264","kg.m-2",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299455
"166","Rhus","Rhus standleyi","leaf nitrogen content per leaf dry mass","9.7158831","mg.g-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299456
"167","Rhus","Rhus standleyi","leaf area per leaf dry mass","3.495233","m2.kg-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299457
"168","Rhus","Rhus standleyi","leaf photosynthetic rate per leaf area","7.96013496","Âµmol.m-2.s-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299458
"169","Rhus","Rhus standleyi","leaf photosynthetic rate per leaf dry mass","0.0278225264","Âµmol.g-1.s-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299459
"170","Rhus","Rhus standleyi","leaf carbon content per leaf nitrogen content","10.906",NA,NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299460
"171","Rhus","Rhus trilobata","leaf stomatal conductance for H2O per leaf area","310","mol.H2O.m-2.s-1",NA,37.22,-110.9,1284,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Utah",NA,"public",4299465
"172","Rhus","Rhus trilobata","leaf nitrogen content per leaf area","0.00173960613","kg.m-2",NA,37.22,-110.9,1284,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Utah",NA,"public",4299466
"173","Rhus","Rhus trilobata","leaf nitrogen content per leaf dry mass","15.9","mg.g-1",NA,37.22,-110.9,1284,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Utah",NA,"public",4299467
"174","Rhus","Rhus trilobata","leaf area per leaf dry mass","9.14","m2.kg-1",NA,37.22,-110.9,1284,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Utah",NA,"public",4299468
"175","Rhus","Rhus trilobata","leaf photosynthetic rate per leaf area","11.4","Âµmol.m-2.s-1",NA,37.22,-110.9,1284,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Utah",NA,"public",4299469
"176","Rhus","Rhus trilobata","leaf photosynthetic rate per leaf dry mass","0.104196","Âµmol.g-1.s-1",NA,37.22,-110.9,1284,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Utah",NA,"public",4299470
"177","Rhus","Rhus trilobata","leaf carbon content per leaf nitrogen content","8.846",NA,NA,37.22,-110.9,1284,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Utah",NA,"public",4299471
"178","Rhus","Rhus virens","leaf stomatal conductance for H2O per leaf area","122.578088","mol.H2O.m-2.s-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299472
"179","Rhus","Rhus virens","leaf nitrogen content per leaf area","0.00446000923","kg.m-2",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299473
"180","Rhus","Rhus virens","leaf nitrogen content per leaf dry mass","12.236624","mg.g-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299474
"181","Rhus","Rhus virens","leaf area per leaf dry mass","2.743632","m2.kg-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299475
"182","Rhus","Rhus virens","leaf photosynthetic rate per leaf area","7.89034544","Âµmol.m-2.s-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299476
"183","Rhus","Rhus virens","leaf photosynthetic rate per leaf dry mass","0.0216482043","Âµmol.g-1.s-1",NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299477
"184","Rhus","Rhus virens","leaf carbon content per leaf nitrogen content","10.906",NA,NA,18.25,-97.43,558,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Mexico","Puebla",NA,"public",4299478
"185","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.175422934,-79.148747835,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Fort Bragg Military Reservation","public",5242059
"186","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","3.75","cm",NA,33.344083,-79.790694,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Alvin; See map on data sheet.","public",5340996
"187","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,29.1223166666667,-82.5905,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Big Bend, Geothe State Forest; Southeast of Lebanon, South of Hwy 336.  Near ""Tidewater""","public",5536939
"188","Rhus","Rhus glabra","diameter at breast height (1.3 m)","0.5","cm",NA,35.304570008,-83.108828868,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Coward Knob","public",5539096
"189","Rhus","Rhus typhina","diameter at breast height (1.3 m)","7.5","cm",NA,35.286379806,-83.105058277,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Shelton Mountain","public",5547141
"190","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,30.7731666666667,-84.0918,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Red Hills, none Private; Pebble Hill quail plantation.  About 7 miles SW of Thomasville, Georgia,.  West of Hwy 319.on private Black Shear road.  Near ""White Turkey"" cabin.","public",5547344
"191","Rhus","Rhus typhina","diameter at breast height (1.3 m)","3.75","cm",NA,38.5377166666667,-78.3593,NA,NA,"Dean Walton",NA,"United States",NA,"Cedar Run / Halfmile Cliff","public",5949004
"192","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.086775422,-83.357108682,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Cedar Cliff/The Pinnacle","public",6046166
"193","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,32.252263615,-80.826791185,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Victoria Bluffs","public",6242668
"194","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","17.5","cm",NA,35.145729073,-80.943622277,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Whitehall Preserve; Quercus lyrata swamp just off boardwalk","public",6350732
"195","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,32.982615803,-79.789390125,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion National Forest","public",6350733
"196","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.32155014,-83.519312655,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Little Tennessee River","public",6350734
"197","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,29.8701333333333,-82.63425,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"North Central Highlands, River Rise State Park; River Rise State Preserve, about 3 miles northwest of High Springs.  From entrance on Hwy 27, go east, then north on dirt roads.  Plot is just north of inholding.","public",6448640
"198","Rhus","Rhus typhina","diameter at breast height (1.3 m)","7.5","cm",NA,38.5377166666667,-78.3593,NA,NA,"Dean Walton",NA,"United States",NA,"Cedar Run / Halfmile Cliff","public",6546241
"199","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,32.9,-81.6,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Millhaven","public",6643347
"200","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,34.62878638,-77.646413031,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Lanier Quarry Woods","public",6643349
"201","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","3.75","cm",NA,29.7844,-81.86795,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"East Central Highlands, Etoniah Creek State Forest; Northeast of Florahome; North of SR 100.  About 0.5 miles East of Coral Farms Road, on Tinsley Road.  Plot located just South of Tinsley Road.","public",6752157
"202","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.27","cm",NA,35.8348,-78.7497,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Umstead SP - Reedy Creek; Rd to Whispering Pine Campground w. side//Note corner posts driven in so only 2"" remains showing. Reputed to be old cotton field/furrows obvious PIEC ~ 80 PITA ~ 84: PITA ~ 61","public",6850830
"203","Rhus","Rhus glabra","diameter at breast height (1.3 m)","1.75","cm",NA,35.304570008,-83.108828868,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Coward Knob","public",6947735
"204","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,33.6,-79.9,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Clarkston Savanna","public",7045039
"205","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,33.487891623,-79.192351357,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Arundell Plantation","public",7154067
"206","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","3.81","cm",NA,35.993250307,-79.02954698,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Duke Forest - Korstian Division; cone 17-311 lone tree--open (thinned?) well drained [difficult to read] undr.","public",7154751
"207","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,29.0364166666667,-82.2921166666667,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"North Central Highlands, Ross Prairie State Forest; Approx. 10 miles East of Dunnellon.  From main gate on Hwy 200, head east on dirt road along northern boundary of State Forest.  Plot is located just south of road.","public",7555474
"208","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,36.323079235,-75.978610867,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"North River Game Land - Taylor Bay; This is adjacent to 1-1022 in Pinus serotina woodland","public",7555696
"209","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,31.927607767,-82.068238846,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ohoopee Sand Ridge","public",7652766
"210","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,29.74335,-82.4627,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"West Central Highlands, San Felasco State Park; About 4-5 miles SSE of Alachua.  West part of State Park.  From Park office, about 1-2 mile E on unmarked dirt road.","public",7751040
"211","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.324520525,-83.522887225,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Little Tennessee River","public",7848507
"212","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,33.25850241,-79.689513272,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion National Forest","public",7957166
"213","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,30.3780333333333,-83.2056166666667,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"North Central Highlands, Twin Rivers State Forest; About 10 miles WNW of Live Oak, about a mile West of the Suwannee River.  From Hwy 90, go south on River Road about a mile.  Turn left on entrance road, then head north.","public",7957410
"214","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,30.76415,-84.0890333333333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Red Hills, none Private; Pebble Hill quail plantation.  About 7 miles SW of Thomasville, Georgia, just west of Hwy 319.","public",8354362
"215","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.482279614,-79.95023877,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Uwharrie NF - Barnes Creek","public",8453778
"216","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,34.983704994,-78.955133671,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Gordon Butler Preserve","public",8553055
"217","Rhus","Rhus typhina","diameter at breast height (1.3 m)","3.75","cm",NA,38.7551666666667,-78.2152,NA,NA,"Dean Walton",NA,"United States",NA,"Big Devils Stairs","public",8646214
"218","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.861612126,-81.909228565,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Linville Gorge","public",8652465
"219","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,35.472597639,-79.956647562,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Uwharrie NF - Dark Mountain","public",8652466
"220","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,34.750161147,-76.998834752,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,NA,"public",8755657
"221","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,30.35875,-84.2702833333333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bristol/Munson Hills Sands, Apalachicola  National Forest; Approx. 5 miles S of Tallahassee. From Munson Hills bike trailhead, follow trail NW to a large, open sandhill lake.  Plot located just north of lake.","public",8755869
"222","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","3.75","cm",NA,30.3527166666667,-84.2640833333333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bristol/Munson Hills Sands, Apalachicola  National Forest; Approx. 5 miles S of Tallahassee. Several hundred feet W of Hwy 363, behind the Munson Hills bike trailhead.","public",8855078
"223","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,29.7494833333333,-82.69875,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"North Central Highlands, Davidson Ranch TNC Preserve; About 8 miles WSW of Alachua.  Approx. 2 miles south of Hwy 337, East of N-S dirt road that connects highways 337 and 232.  Plot located within 100 feet of road.","public",8954856
"224","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,33.16473628,-79.6344429,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Schulerville Road; see sheet;  AND: Schulerville Rd. .15-.2 miles South of FS159-West side","public",9054011
"225","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,32.6,-80.6,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Cheehaw","public",9157367
"226","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.27","cm",NA,36.025968121,-78.981958988,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Duke Forest - Durham Division; along gate 10 road N of stream","public",9158165
"227","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,33,-80,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Medway Plantation","public",9256538
"228","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,33.16473628,-79.6344429,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Schulerville Road; see sheet;  AND: Schulerville Rd. .15-.2 miles South of FS159-West side","public",9256539
"229","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,34.6,-77.7,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Lanier Quarry Savanna","public",9455822
"230","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,30.3226833333333,-84.35045,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bristol/Munson Hills Sands, Apalachicola  National Forest; About 0.25 miles S of FR-322 (aka Wallace Road), 1.5 miles E of Springhill Rd.","public",9658536
