"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"150","Celastrus","Celastrus vulcanicola","whole plant growth form","liana",NA,NA,17.5931,-96.4764,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1918845
"151","Celastrus",NA,"whole plant growth form","liana",NA,NA,19.5,-96.95,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1922714
"152","Celastrus",NA,"whole plant growth form","liana",NA,NA,19.5,-96.95,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1922716
"153","Celastrus",NA,"whole plant growth form","liana",NA,NA,19.5,-96.95,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1922712
"154","Celastrus",NA,"whole plant growth form","liana",NA,NA,19.5,-96.95,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1922713
"155","Celastrus",NA,"whole plant growth form","liana",NA,NA,19.5,-96.95,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1929964
"156","Celastrus","Celastrus vulcanicola","whole plant growth form","liana",NA,NA,17.5711,-96.3589,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1937161
"157","Celastrus","Celastrus vulcanicola","whole plant growth form","liana",NA,NA,17.5931,-96.4764,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1944726
"158","Celastrus","Celastrus vulcanicola","whole plant growth form","liana",NA,NA,10.1686,-84.1133,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1951981
"159","Celastrus","Celastrus vulcanicola","whole plant growth form","liana",NA,NA,17.6208,-96.3667,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1952026
"160","Celastrus","Celastrus vulcanicola","whole plant growth form","tree",NA,NA,17.5711,-96.3589,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1957701
"161","Celastrus","Celastrus vulcanicola","whole plant growth form","liana",NA,NA,10.2131,-84.1014,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1959440
"162","Celastrus","Celastrus vulcanicola","whole plant growth form","liana",NA,NA,17.5931,-96.4764,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1970156
"163","Celastrus","Celastrus vulcanicola","whole plant growth form","liana",NA,NA,17.5931,-96.4764,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1971903
"164","Celastrus","Celastrus vulcanicola","whole plant growth form","liana",NA,NA,17.5931,-96.4764,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1971909
"165","Celastrus","Celastrus vulcanicola","whole plant growth form","liana",NA,NA,17.5931,-96.4764,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1975583
"166","Celastrus","Celastrus vulcanicola","whole plant growth form","liana",NA,NA,17.5778,-96.3333,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1977449
"167","Celastrus","Celastrus vulcanicola","whole plant growth form","liana",NA,NA,17.5931,-96.4764,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1979405
"168","Celastrus","Celastrus vulcanicola","whole plant growth form","liana",NA,NA,17.5931,-96.4764,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1981223
"169","Celastrus","Celastrus orbiculatus","diameter at breast height (1.3 m)","0.5","cm",NA,35.316219523,-82.252588795,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Green River Game Land","public",7251478
"170","Celastrus","Celastrus scandens","diameter at breast height (1.3 m)","0.5","cm",NA,35.918742436,-81.940164505,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Linville Caverns","public",9053472
"171","Celastrus","Celastrus orbiculatus","diameter at breast height (1.3 m)","1.75","cm",NA,38.6515777777778,-78.3550555555556,NA,NA,"Dean Walton",NA,"United States",NA,"Jewel Hollow","public",11964481
"172","Celastrus","Celastrus orbiculatus","diameter at breast height (1.3 m)","3.75","cm",NA,38.6515777777778,-78.3550555555556,NA,NA,"Dean Walton",NA,"United States",NA,"Jewel Hollow","public",14869720
"173","Celastrus","Celastrus orbiculatus","diameter at breast height (1.3 m)","0.5","cm",NA,35.313738224,-83.166424525,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Cullowhee","public",17674666
