"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"918","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.81","cm",NA,37.83,-80.14,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",8943095
"919","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,36.810344,-81.407435,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",8944565
"920","Castanea","Castanea dentata","diameter at breast height (1.3 m)","9.398","cm",NA,37.665797,-79.668001,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",8944915
"921","Castanea","Castanea dentata","diameter at breast height (1.3 m)","13.5636","cm",NA,38.507801,-79.675291,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",8945290
"922","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,36.99761,-81.512703,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",8945326
"923","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,38.4996277777778,-78.4308555555556,NA,NA,"Dean Walton",NA,"United States",NA,"Mill Prong Trail","public",8952105
"924","Castanea","Castanea dentata","diameter at breast height (1.3 m)","13.97","cm",NA,38.242546,-82.067919,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",8952826
"925","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.428007009,-83.979318137,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",8954072
"926","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.377153248,-83.950815494,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",8954073
"927","Castanea","Castanea pumila","diameter at breast height (1.3 m)","1.75","cm",NA,35.938842735,-81.739003965,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Loose Mountain","public",8954074
"928","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,36.398207725,-81.469734277,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Mount Jefferson State Park","public",8954075
"929","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.631202552,-81.633931863,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"South Mountains SP - Sims Hill; Chosen to contain Quercus ilicifolin.  Comparable unburned vegetation across road.  See John Amoroso notes for location","public",8954076
"930","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.8,-82.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Nettle Patch; Nettle patch runs from ridge line (-10m) down at least 400 in elevation - rock appears black schist with much amphibolite;  AND: N 75m below ridge line","public",8954077
"931","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.75","cm",NA,35.832739323,-81.900096061,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Linville Gorge","public",8954078
"932","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.75","cm",NA,35.205450602,-82.580218036,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Buck Forest","public",8954079
"933","Castanea","Castanea pumila","diameter at breast height (1.3 m)","13.208","cm",NA,30.859823,-88.251426,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",8961231
"934","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.366","cm",NA,44.525281,-84.508678,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",8994638
"935","Castanea","Castanea dentata","diameter at breast height (1.3 m)","20.574","cm",NA,44.525281,-84.508678,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",8997547
"936","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,35.58,-82.31,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9012473
"937","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,35.205381,-83.732449,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9014455
"938","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,35.134699,-83.071714,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9015110
"939","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.556","cm",NA,36.06,-94.75,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9020183
"940","Castanea","Castanea dentata","diameter at breast height (1.3 m)","13.208","cm",NA,39.88759,-79.44896,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9022294
"941","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,41.04244,-78.31794,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9022924
"942","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,36.194975,-82.263863,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9033904
"943","Castanea","Castanea dentata","diameter at breast height (1.3 m)","9.144","cm",NA,38.44,-79.5,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9040792
"944","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,37.06,-81.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9042542
"945","Castanea","Castanea pumila","diameter at breast height (1.3 m)","1.75","cm",NA,35.010304171,-83.48038005,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Little Lodgepole Mountain","public",9053450
"946","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.013899008,-83.141552495,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",9053451
"947","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.3,-83.6,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Tyre Knob; Jump-up = invalid place","public",9053452
"948","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.367093788,-82.835742769,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",9053459
"949","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.426832028,-84.012089025,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",9053460
"950","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.379206247,-83.977302505,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",9053461
"951","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,34.978321867,-83.125350856,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",9053462
"952","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.068634151,-83.61732932,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Riley Knob","public",9053464
"953","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.048770856,-83.56397214,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Yellow Mountain","public",9053465
"954","Castanea","Castanea dentata","diameter at breast height (1.3 m)","12.5","cm",NA,35.107856787,-83.184715064,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Shortoff Mountain","public",9053467
"955","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.080788295,-83.240220459,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala MF - Cliffside Lake","public",9053468
"956","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35,-83,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Whitewater Gorge","public",9053469
"957","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.09850924,-82.954148461,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Gorges SP - Grassy Ridge","public",9053470
"958","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.4,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",9054453
"959","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.826","cm",NA,31.5,-86.83,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9056902
"960","Castanea","Castanea dentata","diameter at breast height (1.3 m)","6.096","cm",NA,36.28,-93.51,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9062500
"961","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,34.876027,-84.516077,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9083301
"962","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.826","cm",NA,34.983281,-83.315762,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9086840
"963","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.1496","cm",NA,30.604626,-89.181269,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9105446
"964","Castanea","Castanea dentata","diameter at breast height (1.3 m)","9.144","cm",NA,35.274296,-82.913839,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9113067
"965","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.6322","cm",NA,34.239379,-78.145371,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9114571
"966","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,42.740361,-71.642227,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9115246
"967","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.826","cm",NA,40.71963,-77.1547,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9121723
"968","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.572","cm",NA,38.44,-79.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9140299
"969","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,37.42,-80.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9140411
"970","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,38.64,-79.14,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9141804
"971","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.799367028,-82.238004536,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Black Mountains","public",9156776
"972","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.371924516,-82.919174479,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",9156777
"973","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,34.998183333,-83.134361718,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",9156778
"974","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,36.016175128,-81.699576684,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - John's River Gorge; Intended to represent high top position in landscape of closely spaced spur ridges and cover.  Plot is not very representative of the Chestnut Oak Forest here.  Difficult to place a homogeneous plot.","public",9156779
"975","Castanea","Castanea pumila","diameter at breast height (1.3 m)","0.5","cm",NA,35.977399929,-75.653039871,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nags Head Woods","public",9156781
"976","Castanea","Castanea pumila","diameter at breast height (1.3 m)","1.75","cm",NA,35.850316772,-81.900627459,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Linville Gorge","public",9156782
"977","Castanea","Castanea pumila","diameter at breast height (1.3 m)","8.128","cm",NA,31.471311,-87.290918,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9162039
"978","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.572","cm",NA,33.89,-94.06,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9165610
"979","Castanea","Castanea dentata","diameter at breast height (1.3 m)","21.59","cm",NA,35.579185,-83.35057,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9216704
"980","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,35.713585,-82.124406,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9217369
"981","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.826","cm",NA,36.43052,-84.092181,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9235322
"982","Castanea","Castanea pumila","diameter at breast height (1.3 m)","7.112","cm",NA,31.72,-94.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9237476
"983","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,38.06,-79.78,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9243247
"984","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,38.06,-79.78,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9243248
"985","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.572","cm",NA,37.42,-80.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9243410
"986","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.81","cm",NA,37.83,-80.14,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9244649
"987","Castanea","Castanea dentata","diameter at breast height (1.3 m)","8.128","cm",NA,37.81,-80.17,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9244651
"988","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,37.83,-79.92,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9244659
"989","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.826","cm",NA,38.873769,-78.36566,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9245271
"990","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,36.789271,-81.5158,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9246018
"991","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.370582848,-82.843416546,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",9255928
"992","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.1,-83.3,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Jones Knob","public",9255929
"993","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.4,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",9256969
"994","Castanea","Castanea pumila","diameter at breast height (1.3 m)","7.366","cm",NA,36.083615,-91.747828,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9267079
"995","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,41.88845,-72.933821,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9273351
"996","Castanea","Castanea dentata","diameter at breast height (1.3 m)","9.398","cm",NA,42.6112,-72.11064,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9292302
"997","Castanea","Castanea dentata","diameter at breast height (1.3 m)","6.35","cm",NA,38.41678,-75.44409,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9292431
"998","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.81","cm",NA,44.525281,-84.508678,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9299485
"999","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.572","cm",NA,35.329399,-83.084493,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9316034
"1000","Castanea","Castanea dentata","diameter at breast height (1.3 m)","16.002","cm",NA,42.190213,-78.263035,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9320059
"1001","Castanea","Castanea dentata","diameter at breast height (1.3 m)","9.144","cm",NA,38.44,-79.5,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9342973
"1002","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,37.25,-80.89,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9343073
"1003","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.81","cm",NA,38.31,-79.33,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9344365
"1004","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,36.99761,-81.512703,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9345513
"1005","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,38.239939,-78.698448,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9346239
"1006","Castanea","Castanea dentata","diameter at breast height (1.3 m)","14.224","cm",NA,37.64357,-80.011817,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9347395
"1007","Castanea","Castanea dentata","diameter at breast height (1.3 m)","15.748","cm",NA,38.478212,-79.169325,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9347625
"1008","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.9624","cm",NA,37.303184,-81.38611,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9347662
"1009","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.067365919,-83.61761771,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Riley Knob","public",9355824
"1010","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.856065787,-82.842357864,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Spring Creek Mountain","public",9355826
"1011","Castanea","Castanea pumila","diameter at breast height (1.3 m)","1.75","cm",NA,34.996257352,-83.129051605,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",9355828
"1012","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.386050002,-83.110666667,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",9356842
"1013","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.385583331,-83.109683333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",9356843
"1014","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,38.7196388888889,-78.3669166666667,NA,NA,"Dean Walton",NA,"United States",NA,"Jeremy's Run","public",9357238
"1015","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,33.432046,-87.652976,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9361539
"1016","Castanea","Castanea dentata","diameter at breast height (1.3 m)","31.242","cm",NA,35.72,-93.86,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9364867
"1017","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.556","cm",NA,35.78,-92.92,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9365804
"1018","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.826","cm",NA,41.860531,-72.550541,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9373254
"1019","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,34.983281,-83.315762,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9387804
"1020","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.842","cm",NA,42.16676,-71.6384,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9392156
"1021","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,35.17,-83.11,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9412718
"1022","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,35.08,-83.33,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9414629
"1023","Castanea","Castanea dentata","diameter at breast height (1.3 m)","19.05","cm",NA,39.88759,-79.44896,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9424931
"1024","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.842","cm",NA,40.48193,-76.57319,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9424954
"1025","Castanea","Castanea dentata","diameter at breast height (1.3 m)","6.35","cm",NA,35.42,-84.94,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9433284
"1026","Castanea","Castanea pumila","diameter at breast height (1.3 m)","21.844","cm",NA,32.81,-94.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9437094
"1027","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.556","cm",NA,32.81,-94.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9437621
"1028","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,37.64,-79.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9442702
"1029","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,37.17,-80.17,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9442758
"1030","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.572","cm",NA,37.42,-80.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9442858
"1031","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.588","cm",NA,37.72,-80,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9444082
"1032","Castanea","Castanea dentata","diameter at breast height (1.3 m)","11.684","cm",NA,37.42,-80.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9444329
"1033","Castanea","Castanea dentata","diameter at breast height (1.3 m)","10.16","cm",NA,38.431807,-79.166193,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9447381
"1034","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.392400743,-82.866813661,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",9455151
"1035","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.362799815,-83.970098167,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",9455152
"1036","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.411833695,-83.044877541,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Deep Gap","public",9455153
"1037","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.079087318,-83.139752492,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Whiteside Mountain","public",9455154
"1038","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,38.4497,-78.3637388888889,NA,NA,"Dean Walton",NA,"United States",NA,"Rapidan River","public",9455722
"1039","Castanea","Castanea pumila","diameter at breast height (1.3 m)","2.54","cm",NA,30.47,-87.78,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9458576
"1040","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.81","cm",NA,36.08,-91.92,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9464244
"1041","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,32.868718,-84.697318,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9486392
"1042","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,44.525281,-84.508678,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9498967
"1043","Castanea","Castanea pumila","diameter at breast height (1.3 m)","2.54","cm",NA,31.03,-89.89,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9504510
"1044","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.302","cm",NA,31.38,-89.59,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9505214
"1045","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.08","cm",NA,35.098566,-82.880986,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9515289
"1046","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.572","cm",NA,35.412358,-82.277173,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9516717
"1047","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,35.484421,-83.483577,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9516896
"1048","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,36.522345,-81.861616,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9533995
"1049","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.572","cm",NA,30.67,-93.72,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9535872
"1050","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.572","cm",NA,30.67,-93.72,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9535873
"1051","Castanea","Castanea pumila","diameter at breast height (1.3 m)","7.112","cm",NA,30.67,-93.72,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9536283
"1052","Castanea","Castanea pumila","diameter at breast height (1.3 m)","5.588","cm",NA,30.67,-93.72,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9536284
"1053","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.81","cm",NA,30.900051,-93.71957,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9537829
"1054","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,37.25,-80.86,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9542507
"1055","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,38.78,-78.81,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9543925
"1056","Castanea","Castanea dentata","diameter at breast height (1.3 m)","12.7","cm",NA,38.020257,-79.73585,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9546053
"1057","Castanea","Castanea dentata","diameter at breast height (1.3 m)","6.096","cm",NA,37.432682,-80.206588,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9547019
"1058","Castanea","Castanea dentata","diameter at breast height (1.3 m)","13.208","cm",NA,38.16383,-81.85784,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9553074
"1059","Castanea","Castanea dentata","diameter at breast height (1.3 m)","15.494","cm",NA,39.446328,-79.062035,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9553565
"1060","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,38.975174,-81.114475,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9553650
"1061","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.75","cm",NA,35.187054329,-77.073089228,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Cool Springs Landing","public",9558616
"1062","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35.038819924,-83.193399734,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Satulah Mountain","public",9558637
"1063","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.4,-83.9,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",9558643
"1064","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.948523001,-81.897752182,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Linville Gorge","public",9558644
