"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"125","Galium","Galium septentrionale","leaf phosphorus content per leaf dry mass","1.47796","mg.g-1",NA,38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",3171014
"126","Galium","Galium septentrionale","leaf phosphorus content per leaf dry mass","1.50629","mg.g-1",NA,38.87801,-105.9809,2710,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Crested Butte Land Trust Confluence Site. 1 mi. N of Crested Butte along Slate River Road.","public",3179135
"127","Galium","Galium spurium","whole plant height","0.178","m","Maximum height",38.95,-106.9833,NA,NA,NA,NA,"United States",NA,NA,"public",3209520
"128","Galium","Galium porrigens","whole plant height","1.05","m","We used the Jepson Manual (Jepson & Hickman 1993) for vegetative height, seed size and flowering dates and supplemented using other field guides (Smith 1952; Munz 1959), data bases [Ecological Flora Data base (http://ucjeps.berkeley.edu/efc/dbase.html)] and field measurements as needed.",34.67528,-120.0406,NA,"http://datadryad.org/resource/doi:10.5061/dryad.50hd2","Molinari MA","molinari@lifesci.ucsb.edu","United States","California","foothills of the Santa Ynez Mountains","public",3251484
"129","Galium","Galium aparine","seed mass","4.333","mg","We used the Jepson Manual (Jepson & Hickman 1993) for vegetative height, seed size and flowering dates and supplemented using other field guides (Smith 1952; Munz 1959), data bases [Ecological Flora Data base (http://ucjeps.berkeley.edu/efc/dbase.html)] and field measurements as needed.",34.67528,-120.0406,NA,"http://datadryad.org/resource/doi:10.5061/dryad.50hd2","Molinari MA","molinari@lifesci.ucsb.edu","United States","California","foothills of the Santa Ynez Mountains","public",3391549
"130","Galium","Galium aparine","leaf area per leaf dry mass","18.8937","m2.kg-1","SLA was solely obtained via field measurements and calculated on three leaves (from separate individuals) by scanning leaves and analysing the images with Image J (Abramoff, Magalhaes & Ram 2004), petioles were excluded from the analysis. Leaf area for grasses was acquired using the leaf blade (i.e. the portion of the leaf above the sheath and ligule).",34.67528,-120.0406,NA,"http://datadryad.org/resource/doi:10.5061/dryad.50hd2","Molinari MA","molinari@lifesci.ucsb.edu","United States","California","foothills of the Santa Ynez Mountains","public",3391550
"131","Galium","Galium aparine","whole plant height","0.6","m","We used the Jepson Manual (Jepson & Hickman 1993) for vegetative height, seed size and flowering dates and supplemented using other field guides (Smith 1952; Munz 1959), data bases [Ecological Flora Data base (http://ucjeps.berkeley.edu/efc/dbase.html)] and field measurements as needed.",34.67528,-120.0406,NA,"http://datadryad.org/resource/doi:10.5061/dryad.50hd2","Molinari MA","molinari@lifesci.ucsb.edu","United States","California","foothills of the Santa Ynez Mountains","public",3391551
"132","Galium","Galium septentrionale","leaf nitrogen content per leaf dry mass","18.477","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.87801,-105.9809,2710,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Crested Butte Land Trust Confluence Site. 1 mi. N of Crested Butte along Slate River Road.","public",4297806
"133","Galium","Galium septentrionale","leaf nitrogen content per leaf dry mass","18.873","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.87801,-105.9809,2710,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Crested Butte Land Trust Confluence Site. 1 mi. N of Crested Butte along Slate River Road.","public",4298724
"134","Galium","Galium septentrionale","leaf carbon content per leaf dry mass","445.91188","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",38.87801,-105.9809,2710,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Crested Butte Land Trust Confluence Site. 1 mi. N of Crested Butte along Slate River Road.","public",4302469
"135","Galium","Galium septentrionale","leaf carbon content per leaf dry mass","437.528389","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",38.87801,-105.9809,2710,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Crested Butte Land Trust Confluence Site. 1 mi. N of Crested Butte along Slate River Road.","public",4302474
"136","Galium","Galium septentrionale","leaf phosphorus content per leaf dry mass","1.85366","mg.g-1",NA,38.87801,-105.9809,2710,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Crested Butte Land Trust Confluence Site. 1 mi. N of Crested Butte along Slate River Road.","public",4302796
"137","Galium","Galium septentrionale","leaf nitrogen content per leaf dry mass","21.316","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.87801,-105.9809,2710,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Crested Butte Land Trust Confluence Site. 1 mi. N of Crested Butte along Slate River Road.","public",4302799
